order_id,order_date,customer_id,product_id,quantity,unit_price
ORD-03-098352,2026-03-24,37,17,4,64.01
ORD-03-098353,2026-03-19,49,12,1,15.06
ORD-03-098354,2026-03-03,46,5,3,78.77
ORD-03-098355,2026-03-15,36,9,1,29.33
ORD-03-098356,2026-03-13,9,6,2,33.37
ORD-03-098357,2026-03-10,6,6,4,29.69
ORD-03-098358,2026-03-23,18,2,3,54.34
ORD-03-098359,2026-03-10,11,10,5,23.76
ORD-03-098360,2026-03-29,31,12,4,14.22
ORD-03-098361,2026-03-20,10,14,2,30.1
ORD-03-098362,2026-03-14,13,1,1,97.41
ORD-03-098363,2026-03-16,19,19,3,91.1
ORD-03-098364,2026-03-06,38,19,1,91.05
ORD-03-098365,2026-03-08,27,17,4,63.57
ORD-03-098366,2026-03-13,27,1,1,83.52
ORD-03-098367,2026-03-04,37,16,1,32.5
ORD-03-098368,2026-03-15,5,11,2,17.34
ORD-03-098369,2026-03-08,25,18,2,28.46
ORD-03-098370,2026-03-11,40,5,1,79.38
ORD-03-098371,2026-03-09,5,15,2,16.31
ORD-03-098372,2026-03-12,8,7,4,45.21
ORD-03-098373,2026-03-23,42,19,1,97.01
ORD-03-098374,2026-03-13,30,16,4,34.12
ORD-03-098375,2026-03-01,37,2,5,54.34
ORD-03-098376,2026-03-29,8,6,1,33.7
ORD-03-098377,2026-03-07,26,13,4,81.86
ORD-03-098378,2026-03-28,6,3,3,26.82
ORD-03-098379,2026-03-09,38,8,1,36.14
ORD-03-098380,2026-03-29,25,19,5,90.37
ORD-03-098381,2026-03-01,15,20,5,49.7
ORD-03-098382,2026-03-25,43,7,1,49.97
ORD-03-098383,2026-03-06,43,11,4,19.01
ORD-03-098384,2026-03-07,7,12,2,13.83
ORD-03-098385,2026-03-13,26,7,1,45.63
ORD-03-098386,2026-03-07,15,20,3,46.25
ORD-03-098387,2026-03-09,45,4,3,119.16
ORD-03-098388,2026-03-05,50,19,4,93.89
ORD-03-098389,2026-03-21,12,14,2,32.7
ORD-03-098390,2026-03-24,2,11,2,18.62
ORD-03-098391,2026-03-20,40,1,1,86.65
ORD-03-098392,2026-03-27,9,8,1,41.08
ORD-03-098393,2026-03-24,12,4,2,125.67
ORD-03-098394,2026-03-02,47,9,5,29.01
ORD-03-098395,2026-03-11,24,1,5,93.96
ORD-03-098396,2026-03-15,1,19,4,87.15
ORD-03-098397,2026-03-22,36,5,3,73.89
ORD-03-098398,2026-03-02,8,15,3,15.39
ORD-03-098399,2026-03-13,31,3,1,26.63
ORD-03-098400,2026-03-07,22,7,5,46.12
ORD-03-098401,2026-03-21,30,18,1,27.73
ORD-03-098402,2026-03-02,2,7,2,47.37
ORD-03-098403,2026-03-29,48,15,3,14.99
ORD-03-098404,2026-03-17,25,16,4,31.82
ORD-03-098405,2026-03-19,2,8,1,43.18
ORD-03-098406,2026-03-21,39,5,1,84.31
ORD-03-098407,2026-03-09,18,10,5,21.25
ORD-03-098408,2026-03-10,44,14,5,27.79
ORD-03-098409,2026-03-05,26,12,3,15.66
ORD-03-098410,2026-03-25,12,9,5,28.85
ORD-03-098411,2026-03-09,46,5,4,83.63
ORD-03-098412,2026-03-07,20,13,5,84.78
ORD-03-098413,2026-03-19,35,6,5,31.5
ORD-03-098414,2026-03-07,32,4,1,122.6
ORD-03-098415,2026-03-17,39,19,4,98.47
ORD-03-098416,2026-03-15,46,14,3,32.39
ORD-03-098417,2026-03-13,21,10,1,19.87
ORD-03-098418,2026-03-03,24,14,4,30.05
ORD-03-098419,2026-03-13,2,12,1,15.19
ORD-03-098420,2026-03-05,25,10,2,20.93
ORD-03-098421,2026-03-05,41,15,4,16.1
ORD-03-098422,2026-03-07,7,5,4,72.2
ORD-03-098423,2026-03-17,34,16,5,32.47
ORD-03-098424,2026-03-04,19,20,4,50.41
ORD-03-098425,2026-03-06,11,13,2,80.28
ORD-03-098426,2026-03-14,38,14,1,30.64
ORD-03-098427,2026-03-12,50,11,4,19.32
ORD-03-098428,2026-03-07,21,11,4,19.01
ORD-03-098429,2026-03-22,5,13,2,84.94
ORD-03-098430,2026-03-18,4,14,4,30.08
ORD-03-098431,2026-03-17,4,16,2,34.27
ORD-03-098432,2026-03-05,40,4,2,117.94
ORD-03-098433,2026-03-07,28,10,2,24.18
ORD-03-098434,2026-03-29,31,4,2,111.59
ORD-03-098435,2026-03-21,9,17,4,66.63
ORD-03-098436,2026-03-06,48,3,2,26.34
ORD-03-098437,2026-03-27,36,11,1,20.5
ORD-03-098438,2026-03-26,7,7,5,51.04
ORD-03-098439,2026-03-18,48,2,1,58.68
ORD-03-098440,2026-03-24,29,18,1,29.22
ORD-03-098441,2026-03-30,12,13,2,78.79
ORD-03-098442,2026-03-18,10,2,1,49.67
ORD-03-098443,2026-03-20,35,13,5,71.88
ORD-03-098444,2026-03-14,6,10,4,22.25
ORD-03-098445,2026-03-06,14,9,1,25.01
ORD-03-098446,2026-03-23,25,10,2,20.29
ORD-03-098447,2026-03-09,47,17,4,58.89
ORD-03-098448,2026-03-06,37,10,4,20.02
ORD-03-098449,2026-03-03,50,10,3,23.29
ORD-03-098450,2026-03-23,43,1,3,97.88
ORD-03-098451,2026-03-28,34,11,3,19.52
ORD-03-098452,2026-03-12,26,4,5,109.5
ORD-03-098453,2026-03-24,5,1,1,96.24
ORD-03-098454,2026-03-11,35,2,4,49.73
ORD-03-098455,2026-03-27,9,1,4,82.02
ORD-03-098456,2026-03-25,11,14,2,29.2
ORD-03-098457,2026-03-09,30,18,5,27.52
ORD-03-098458,2026-03-14,25,9,2,27.8
ORD-03-098459,2026-03-01,50,6,3,34.59
ORD-03-098460,2026-03-06,7,11,4,20.82
ORD-03-098461,2026-03-09,33,14,1,28.16
ORD-03-098462,2026-03-22,50,9,2,26.01
ORD-03-098463,2026-03-11,49,8,5,40.27
ORD-03-098464,2026-03-31,48,5,3,78.57
ORD-03-098465,2026-03-02,32,19,3,97.47
ORD-03-098466,2026-03-19,17,2,3,54.91
ORD-03-098467,2026-03-29,41,5,5,77.7
ORD-03-098468,2026-03-08,45,6,3,30.8
ORD-03-098469,2026-03-14,44,5,2,81.06
ORD-03-098470,2026-03-20,18,14,1,32.18
ORD-03-098471,2026-03-09,41,4,1,117.42
ORD-03-098472,2026-03-24,4,16,4,35.61
ORD-03-098473,2026-03-07,27,7,5,46.97
ORD-03-098474,2026-03-15,35,10,5,22.01
ORD-03-098475,2026-03-27,9,18,2,29.6
ORD-03-098476,2026-03-18,37,15,1,16.11
ORD-03-098477,2026-03-22,16,9,2,26.89
ORD-03-098478,2026-03-24,46,9,5,26.19
ORD-03-098479,2026-03-24,13,5,3,74.72
ORD-03-098480,2026-03-10,31,7,5,43.91
ORD-03-098481,2026-03-25,35,18,4,28.89
ORD-03-098482,2026-03-15,30,16,4,36.54
ORD-03-098483,2026-03-19,26,3,3,22.62
ORD-03-098484,2026-03-28,12,15,5,17.45
ORD-03-098485,2026-03-19,12,7,1,46.51
ORD-03-098486,2026-03-17,21,16,1,38.28
ORD-03-098487,2026-03-18,22,8,3,39.81
ORD-03-098488,2026-03-25,7,20,3,41.83
ORD-03-098489,2026-03-08,44,10,3,20.27
ORD-03-098490,2026-03-23,5,14,3,28.41
ORD-03-098491,2026-03-22,34,19,3,93.58
ORD-03-098492,2026-03-15,30,3,2,26.07
ORD-03-098493,2026-03-03,4,19,3,96.48
ORD-03-098494,2026-03-01,5,20,5,42.24
ORD-03-098495,2026-03-09,47,10,3,23.25
ORD-03-098496,2026-03-11,3,8,5,40.23
ORD-03-098497,2026-03-08,48,8,5,40.99
ORD-03-098498,2026-03-15,16,18,2,27.74
ORD-03-098499,2026-03-26,36,20,5,48.06
ORD-03-098500,2026-03-10,17,11,3,17.52
ORD-03-098501,2026-03-15,18,13,3,81.96
ORD-03-098502,2026-03-20,50,6,1,34.43
ORD-03-098503,2026-03-29,33,17,1,62.32
ORD-03-098504,2026-03-09,26,16,3,35.35
ORD-03-098505,2026-03-21,32,8,3,40.36
ORD-03-098506,2026-03-12,24,12,2,13.46
ORD-03-098507,2026-03-06,28,7,1,47.54
ORD-03-098508,2026-03-16,49,11,4,18.95
ORD-03-098509,2026-03-22,28,4,2,124.38
ORD-03-098510,2026-03-26,47,5,1,85.32
ORD-03-098511,2026-03-02,16,10,2,21.2
ORD-03-098512,2026-03-22,4,12,4,14.69
ORD-03-098513,2026-03-22,18,4,1,129.74
ORD-03-098514,2026-03-30,24,18,3,26.79
ORD-03-098515,2026-03-23,24,11,2,19.08
ORD-03-098516,2026-03-22,32,2,2,55.73
ORD-03-098517,2026-03-08,17,14,2,30.47
ORD-03-098518,2026-03-19,4,4,5,121.24
ORD-03-098519,2026-03-06,41,15,2,15.12
ORD-03-098520,2026-03-23,39,1,5,97.53
ORD-03-098521,2026-03-06,8,20,3,46.39
ORD-03-098522,2026-03-06,5,18,4,29.77
ORD-03-098523,2026-03-31,32,5,1,79.61
ORD-03-098524,2026-03-28,13,20,3,43.4
ORD-03-098525,2026-03-15,10,9,1,26.15
ORD-03-098526,2026-03-09,34,2,2,58.17
ORD-03-098527,2026-03-30,15,1,3,83.74
ORD-03-098528,2026-03-07,40,14,3,30.06
ORD-03-098529,2026-03-31,46,17,3,60.72
ORD-03-098530,2026-03-30,33,18,3,29.39
ORD-03-098531,2026-03-26,44,11,1,20.68
ORD-03-098532,2026-03-24,40,1,2,85.14
ORD-03-098533,2026-03-22,11,16,1,36.53
ORD-03-098534,2026-03-02,16,12,1,14.2
ORD-03-098535,2026-03-21,19,6,4,34.15
ORD-03-098536,2026-03-06,34,17,4,61.5
ORD-03-098537,2026-03-26,50,11,2,18.22
ORD-03-098538,2026-03-22,11,16,2,36.74
ORD-03-098539,2026-03-19,42,7,3,46.52
ORD-03-098540,2026-03-16,25,6,5,33.05
ORD-03-098541,2026-03-31,32,14,1,28.35
ORD-03-098542,2026-03-10,29,5,2,73.41
ORD-03-098543,2026-03-27,4,19,2,94.14
ORD-03-098544,2026-03-15,43,11,5,19.04
ORD-03-098545,2026-03-22,46,11,5,19.96
ORD-03-098546,2026-03-16,16,5,4,79.44
ORD-03-098547,2026-03-03,8,4,2,118.48
ORD-03-098548,2026-03-25,29,15,3,17.29
ORD-03-098549,2026-03-18,2,11,4,19.19
ORD-03-098550,2026-03-05,39,9,3,26.19
ORD-03-098551,2026-03-29,18,19,3,93.8
ORD-03-098552,2026-03-03,7,5,3,79.97
ORD-03-098553,2026-03-09,29,10,5,20.47
ORD-03-098554,2026-03-27,2,12,1,13.37
ORD-03-098555,2026-03-19,4,4,4,120.71
ORD-03-098556,2026-03-14,36,11,2,17.7
ORD-03-098557,2026-03-05,9,20,3,44.52
ORD-03-098558,2026-03-19,7,3,3,23.48
ORD-03-098559,2026-03-12,39,4,1,109.26
ORD-03-098560,2026-03-21,15,9,2,29.51
ORD-03-098561,2026-03-08,11,18,5,25.92
ORD-03-098562,2026-03-09,34,12,1,13.64
ORD-03-098563,2026-03-14,36,19,4,82.84
ORD-03-098564,2026-03-06,18,2,1,57.49
ORD-03-098565,2026-03-09,42,17,1,66.69
ORD-03-098566,2026-03-04,3,8,3,36.02
ORD-03-098567,2026-03-16,34,4,4,113.51
ORD-03-098568,2026-03-10,40,17,4,65.53
ORD-03-098569,2026-03-23,1,9,3,26.54
ORD-03-098570,2026-03-23,50,4,2,112.04
ORD-03-098571,2026-03-08,46,17,2,59.93
ORD-03-098572,2026-03-16,50,18,1,30.73
ORD-03-098573,2026-03-13,48,9,5,27.1
ORD-03-098574,2026-03-17,43,18,4,27.16
ORD-03-098575,2026-03-19,4,9,5,27.0
ORD-03-098576,2026-03-14,30,5,5,73.5
ORD-03-098577,2026-03-04,27,7,5,47.86
ORD-03-098578,2026-03-30,5,13,5,72.12
ORD-03-098579,2026-03-22,17,15,4,14.47
ORD-03-098580,2026-03-24,29,17,4,64.19
ORD-03-098581,2026-03-17,24,15,5,16.67
ORD-03-098582,2026-03-26,25,8,3,39.75
ORD-03-098583,2026-03-03,41,2,3,57.84
ORD-03-098584,2026-03-23,33,2,2,52.72
ORD-03-098585,2026-03-25,39,2,3,57.32
ORD-03-098586,2026-03-16,8,6,1,32.81
ORD-03-098587,2026-03-31,19,9,2,26.19
ORD-03-098588,2026-03-30,20,5,3,74.2
ORD-03-098589,2026-03-27,47,6,4,29.88
ORD-03-098590,2026-03-11,46,2,1,57.39
ORD-03-098591,2026-03-18,46,5,4,81.55
ORD-03-098592,2026-03-14,26,11,3,19.36
ORD-03-098593,2026-03-06,41,19,5,91.42
ORD-03-098594,2026-03-05,48,7,4,45.12
ORD-03-098595,2026-03-25,29,9,4,25.92
ORD-03-098596,2026-03-16,46,19,3,90.86
ORD-03-098597,2026-03-27,37,7,4,49.46
ORD-03-098598,2026-03-16,32,12,2,13.75
ORD-03-098599,2026-03-07,29,20,2,44.34
ORD-03-098600,2026-03-16,22,20,3,41.76
ORD-03-098601,2026-03-29,30,7,4,49.56
ORD-03-098602,2026-03-18,48,12,4,14.05
ORD-03-098603,2026-03-29,19,19,2,92.02
ORD-03-098604,2026-03-22,14,11,1,20.74
ORD-03-098605,2026-03-08,2,2,2,52.61
ORD-03-098606,2026-03-21,40,6,1,34.97
ORD-03-098607,2026-03-05,18,20,1,43.44
ORD-03-098608,2026-03-25,40,6,2,32.21
ORD-03-098609,2026-03-20,44,17,2,63.23
ORD-03-098610,2026-03-14,5,1,3,81.41
ORD-03-098611,2026-03-11,22,17,1,59.82
ORD-03-098612,2026-03-24,19,14,5,29.4
ORD-03-098613,2026-03-27,8,1,2,87.3
ORD-03-098614,2026-03-17,39,6,4,32.1
ORD-03-098615,2026-03-15,1,8,3,42.5
ORD-03-098616,2026-03-31,42,12,5,15.48
ORD-03-098617,2026-03-24,18,6,3,29.5
ORD-03-098618,2026-03-17,1,9,3,25.36
ORD-03-098619,2026-03-12,9,14,5,27.15
ORD-03-098620,2026-03-01,31,1,2,94.48
ORD-03-098621,2026-03-09,32,10,1,23.03
ORD-03-098622,2026-03-21,13,17,5,59.14
ORD-03-098623,2026-03-06,32,2,3,52.65
ORD-03-098624,2026-03-07,13,13,4,71.22
ORD-03-098625,2026-03-10,13,10,5,20.85
ORD-03-098626,2026-03-08,49,6,5,34.49
ORD-03-098627,2026-03-04,5,9,5,28.07
ORD-03-098628,2026-03-31,9,13,5,80.63
ORD-03-098629,2026-03-31,19,10,5,21.22
ORD-03-098630,2026-03-01,47,9,1,27.75
ORD-03-098631,2026-03-17,50,7,3,50.35
ORD-03-098632,2026-03-03,24,3,1,26.43
ORD-03-098633,2026-03-15,2,2,1,57.01
ORD-03-098634,2026-03-11,49,5,1,75.84
ORD-03-098635,2026-03-06,17,20,5,48.72
ORD-03-098636,2026-03-19,44,14,1,31.66
ORD-03-098637,2026-03-22,46,20,3,42.9
ORD-03-098638,2026-03-08,49,9,4,30.22
ORD-03-098639,2026-03-10,14,4,4,120.48
ORD-03-098640,2026-03-08,27,5,2,83.63
ORD-03-098641,2026-03-22,40,14,3,30.92
ORD-03-098642,2026-03-21,37,17,2,67.65
ORD-03-098643,2026-03-26,2,20,1,47.95
ORD-03-098644,2026-03-22,16,7,2,47.44
ORD-03-098645,2026-03-19,12,15,4,16.65
ORD-03-098646,2026-03-30,20,20,5,42.68
ORD-03-098647,2026-03-01,37,6,2,32.7
ORD-03-098648,2026-03-12,48,4,1,120.59
ORD-03-098649,2026-03-16,40,10,3,21.51
ORD-03-098650,2026-03-03,28,7,4,51.15
ORD-03-098651,2026-03-16,46,6,4,33.26
ORD-03-098652,2026-03-24,3,3,5,25.96
ORD-03-098653,2026-03-06,37,20,1,49.71
ORD-03-098654,2026-03-20,3,20,5,48.57
ORD-03-098655,2026-03-09,7,4,2,119.86
ORD-03-098656,2026-03-29,48,8,1,36.1
ORD-03-098657,2026-03-03,36,10,5,22.64
ORD-03-098658,2026-03-15,47,8,5,42.04
ORD-03-098659,2026-03-01,13,2,4,57.76
ORD-03-098660,2026-03-04,34,19,1,89.46
ORD-03-098661,2026-03-05,39,7,2,51.04
ORD-03-098662,2026-03-23,48,7,4,50.35
ORD-03-098663,2026-03-26,2,19,1,83.58
ORD-03-098664,2026-03-24,16,15,1,14.65
ORD-03-098665,2026-03-15,11,18,1,27.64
ORD-03-098666,2026-03-12,9,17,5,61.21
ORD-03-098667,2026-03-06,49,6,2,33.74
ORD-03-098668,2026-03-06,40,15,2,16.67
ORD-03-098669,2026-03-11,11,3,5,25.82
ORD-03-098670,2026-03-20,15,6,4,30.88
ORD-03-098671,2026-03-17,20,20,4,44.6
ORD-03-098672,2026-03-17,6,2,5,49.54
ORD-03-098673,2026-03-24,1,2,1,50.6
ORD-03-098674,2026-03-20,27,5,1,77.33
ORD-03-098675,2026-03-11,23,20,1,44.63
ORD-03-098676,2026-03-11,42,16,4,34.6
ORD-03-098677,2026-03-23,19,20,1,48.97
ORD-03-098678,2026-03-13,28,12,2,15.25
ORD-03-098679,2026-03-09,21,5,3,85.58
ORD-03-098680,2026-03-04,44,11,3,20.59
ORD-03-098681,2026-03-22,1,3,5,22.81
ORD-03-098682,2026-03-05,49,10,1,21.17
ORD-03-098683,2026-03-12,14,16,5,34.7
ORD-03-098684,2026-03-09,18,6,4,34.44
ORD-03-098685,2026-03-29,15,13,4,83.21
ORD-03-098686,2026-03-09,20,3,2,24.09
ORD-03-098687,2026-03-23,24,1,4,97.23
ORD-03-098688,2026-03-08,42,3,5,24.21
ORD-03-098689,2026-03-04,26,9,3,29.73
ORD-03-098690,2026-03-10,35,8,5,41.52
ORD-03-098691,2026-03-21,11,17,1,69.76
ORD-03-098692,2026-03-24,32,2,4,49.45
ORD-03-098693,2026-03-01,8,8,3,36.4
ORD-03-098694,2026-03-20,13,11,4,20.01
ORD-03-098695,2026-03-22,41,9,5,29.11
ORD-03-098696,2026-03-22,28,7,4,46.6
ORD-03-098697,2026-03-02,2,3,4,26.31
ORD-03-098698,2026-03-26,39,15,5,14.7
ORD-03-098699,2026-03-21,33,10,4,21.75
ORD-03-098700,2026-03-04,3,5,1,87.8
ORD-03-098701,2026-03-07,39,16,5,37.98
ORD-03-098702,2026-03-06,42,15,5,16.02
ORD-03-098703,2026-03-05,22,13,4,83.0
ORD-03-098704,2026-03-14,5,12,4,13.5
ORD-03-098705,2026-03-07,8,11,5,18.49
ORD-03-098706,2026-03-12,19,2,2,56.15
ORD-03-098707,2026-03-25,30,9,1,28.1
ORD-03-098708,2026-03-23,28,10,5,21.65
ORD-03-098709,2026-03-10,38,17,3,67.89
ORD-03-098710,2026-03-26,2,19,5,86.45
ORD-03-098711,2026-03-09,26,2,2,57.09
ORD-03-098712,2026-03-25,3,7,3,48.81
ORD-03-098713,2026-03-19,17,10,2,23.13
ORD-03-098714,2026-03-22,28,17,5,58.9
ORD-03-098715,2026-03-05,41,12,5,15.65
ORD-03-098716,2026-03-30,35,4,5,112.85
ORD-03-098717,2026-03-14,44,4,3,117.18
ORD-03-098718,2026-03-06,43,1,3,94.0
ORD-03-098719,2026-03-10,37,6,2,31.0
ORD-03-098720,2026-03-01,42,10,1,22.45
ORD-03-098721,2026-03-05,6,2,1,50.34
ORD-03-098722,2026-03-05,47,3,1,24.92
ORD-03-098723,2026-03-05,27,16,3,37.75
ORD-03-098724,2026-03-11,25,6,4,34.07
ORD-03-098725,2026-03-12,39,13,2,79.77
ORD-03-098726,2026-03-19,47,7,2,44.62
ORD-03-098727,2026-03-13,32,16,3,35.76
ORD-03-098728,2026-03-13,47,2,1,51.78
ORD-03-098729,2026-03-06,5,2,5,57.52
ORD-03-098730,2026-03-13,39,19,3,84.44
ORD-03-098731,2026-03-06,48,4,5,118.72
ORD-03-098732,2026-03-15,36,11,4,20.79
ORD-03-098733,2026-03-13,13,7,1,50.6
ORD-03-098734,2026-03-30,28,1,5,95.97
ORD-03-098735,2026-03-13,3,16,2,31.65
ORD-03-098736,2026-03-20,20,15,1,14.7
ORD-03-098737,2026-03-21,40,4,4,118.93
ORD-03-098738,2026-03-23,20,10,5,23.68
ORD-03-098739,2026-03-01,7,17,2,68.48
ORD-03-098740,2026-03-16,47,4,3,129.63
ORD-03-098741,2026-03-19,11,8,3,39.96
ORD-03-098742,2026-03-12,13,6,5,30.6
ORD-03-098743,2026-03-04,41,11,5,20.35
ORD-03-098744,2026-03-31,31,15,4,16.96
ORD-03-098745,2026-03-10,47,11,1,18.08
ORD-03-098746,2026-03-27,5,1,2,93.48
ORD-03-098747,2026-03-07,31,1,5,95.92
ORD-03-098748,2026-03-30,1,10,2,21.12
ORD-03-098749,2026-03-18,43,11,1,18.2
ORD-03-098750,2026-03-27,5,9,1,25.06
ORD-03-098751,2026-03-26,50,17,4,60.66
ORD-03-098752,2026-03-07,23,13,2,71.11
ORD-03-098753,2026-03-29,46,16,5,34.94
ORD-03-098754,2026-03-17,10,10,2,22.0
ORD-03-098755,2026-03-20,37,7,4,44.42
ORD-03-098756,2026-03-29,45,7,2,53.3
ORD-03-098757,2026-03-15,36,7,1,48.02
ORD-03-098758,2026-03-18,17,16,1,35.6
ORD-03-098759,2026-03-31,36,20,1,42.35
ORD-03-098760,2026-03-21,35,10,3,22.69
ORD-03-098761,2026-03-16,43,2,3,54.22
ORD-03-098762,2026-03-27,38,12,2,14.25
ORD-03-098763,2026-03-17,29,12,1,15.09
ORD-03-098764,2026-03-06,22,7,2,45.23
ORD-03-098765,2026-03-05,35,11,1,17.7
ORD-03-098766,2026-03-19,1,14,3,29.87
ORD-03-098767,2026-03-09,3,6,3,33.2
ORD-03-098768,2026-03-23,40,2,5,59.1
ORD-03-098769,2026-03-13,30,19,5,90.5
ORD-03-098770,2026-03-10,29,15,3,16.86
ORD-03-098771,2026-03-05,49,13,1,72.01
ORD-03-098772,2026-03-08,27,9,1,24.84
ORD-03-098773,2026-03-06,31,16,2,38.22
ORD-03-098774,2026-03-03,40,10,4,23.96
ORD-03-098775,2026-03-29,5,18,1,27.74
ORD-03-098776,2026-03-17,17,16,2,33.07
ORD-03-098777,2026-03-04,23,16,1,37.99
ORD-03-098778,2026-03-21,23,16,3,35.85
ORD-03-098779,2026-03-15,14,17,3,60.46
ORD-03-098780,2026-03-28,16,18,2,27.22
ORD-03-098781,2026-03-06,35,8,5,39.95
ORD-03-098782,2026-03-31,41,5,3,79.24
ORD-03-098783,2026-03-26,37,12,3,15.25
ORD-03-098784,2026-03-08,7,1,2,81.84
ORD-03-098785,2026-03-15,3,13,1,81.0
ORD-03-098786,2026-03-30,32,20,5,48.68
ORD-03-098787,2026-03-13,15,14,2,27.22
ORD-03-098788,2026-03-01,49,11,3,18.28
ORD-03-098789,2026-03-22,33,18,1,29.7
ORD-03-098790,2026-03-22,4,8,5,43.56
ORD-03-098791,2026-03-13,9,20,2,44.86
ORD-03-098792,2026-03-22,8,15,5,14.45
ORD-03-098793,2026-03-30,2,2,5,54.8
ORD-03-098794,2026-03-14,19,7,5,46.12
ORD-03-098795,2026-03-24,48,12,1,13.74
ORD-03-098796,2026-03-05,6,13,1,77.21
ORD-03-098797,2026-03-07,18,4,1,123.86
ORD-03-098798,2026-03-30,15,6,1,32.6
ORD-03-098799,2026-03-21,42,4,1,130.12
ORD-03-098800,2026-03-03,19,4,3,118.67
ORD-03-098801,2026-03-30,5,2,1,56.0
ORD-03-098802,2026-03-07,36,15,5,17.02
ORD-03-098803,2026-03-24,25,9,5,25.26
ORD-03-098804,2026-03-16,33,13,4,81.77
ORD-03-098805,2026-03-20,48,19,4,99.65
ORD-03-098806,2026-03-28,24,15,5,15.74
ORD-03-098807,2026-03-15,4,16,5,34.52
ORD-03-098808,2026-03-03,16,16,4,34.7
ORD-03-098809,2026-03-07,36,7,3,44.97
ORD-03-098810,2026-03-04,20,5,1,77.36
ORD-03-098811,2026-03-14,45,19,4,89.8
ORD-03-098812,2026-03-01,7,6,2,32.07
ORD-03-098813,2026-03-05,28,2,5,59.67
ORD-03-098814,2026-03-30,24,11,5,18.26
ORD-03-098815,2026-03-15,6,13,4,85.18
ORD-03-098816,2026-03-02,34,6,1,30.6
ORD-03-098817,2026-03-19,39,9,3,29.3
ORD-03-098818,2026-03-08,21,2,3,54.8
ORD-03-098819,2026-03-20,45,20,3,48.13
ORD-03-098820,2026-03-03,32,20,5,45.0
ORD-03-098821,2026-03-27,21,20,1,45.23
ORD-03-098822,2026-03-05,15,4,4,118.71
ORD-03-098823,2026-03-08,12,19,4,87.83
ORD-03-098824,2026-03-24,22,14,5,32.67
ORD-03-098825,2026-03-16,49,15,1,17.58
ORD-03-098826,2026-03-23,45,18,3,28.65
ORD-03-098827,2026-03-14,42,9,5,28.29
ORD-03-098828,2026-03-12,33,20,2,45.34
ORD-03-098829,2026-03-16,11,8,5,36.72
ORD-03-098830,2026-03-26,7,1,3,92.95
ORD-03-098831,2026-03-12,5,5,1,79.07
ORD-03-098832,2026-03-28,25,17,4,67.9
ORD-03-098833,2026-03-12,10,14,2,30.92
ORD-03-098834,2026-03-15,34,14,2,28.01
ORD-03-098835,2026-03-03,24,7,4,49.83
ORD-03-098836,2026-03-14,43,4,1,129.64
ORD-03-098837,2026-03-25,24,13,1,75.56
ORD-03-098838,2026-03-08,48,3,5,23.27
ORD-03-098839,2026-03-08,39,1,4,82.08
ORD-03-098840,2026-03-02,22,16,2,32.74
ORD-03-098841,2026-03-09,15,17,3,66.16
ORD-03-098842,2026-03-24,12,18,4,30.56
ORD-03-098843,2026-03-05,39,4,5,128.32
ORD-03-098844,2026-03-12,8,3,1,25.95
ORD-03-098845,2026-03-29,2,1,2,81.35
ORD-03-098846,2026-03-16,25,8,5,37.44
ORD-03-098847,2026-03-05,19,5,4,87.08
ORD-03-098848,2026-03-27,47,7,5,46.14
ORD-03-098849,2026-03-17,20,4,4,116.2
ORD-03-098850,2026-03-19,27,5,5,78.02
ORD-03-098851,2026-03-20,17,7,2,50.72
ORD-03-098852,2026-03-14,50,7,4,45.11
ORD-03-098853,2026-03-31,26,6,1,30.48
ORD-03-098854,2026-03-06,35,6,4,32.5
ORD-03-098855,2026-03-14,23,12,2,13.52
ORD-03-098856,2026-03-30,14,13,2,75.91
ORD-03-098857,2026-03-05,33,3,5,27.45
ORD-03-098858,2026-03-04,47,20,2,47.84
ORD-03-098859,2026-03-23,28,5,4,73.11
ORD-03-098860,2026-03-17,34,14,2,30.2
ORD-03-098861,2026-03-15,2,19,3,85.78
ORD-03-098862,2026-03-16,29,7,2,45.02
ORD-03-098863,2026-03-08,49,10,3,22.83
ORD-03-098864,2026-03-28,16,4,4,118.73
ORD-03-098865,2026-03-02,33,13,1,76.08
ORD-03-098866,2026-03-16,1,4,2,110.08
ORD-03-098867,2026-03-29,9,5,4,84.34
ORD-03-098868,2026-03-15,18,2,3,53.1
ORD-03-098869,2026-03-04,35,1,2,92.52
ORD-03-098870,2026-03-23,24,17,3,66.46
ORD-03-098871,2026-03-09,40,5,2,83.08
ORD-03-098872,2026-03-31,30,20,4,42.66
ORD-03-098873,2026-03-28,25,17,2,68.99
ORD-03-098874,2026-03-04,50,10,1,23.75
ORD-03-098875,2026-03-08,10,15,3,16.28
ORD-03-098876,2026-03-05,50,9,3,25.58
ORD-03-098877,2026-03-12,11,2,4,49.99
ORD-03-098878,2026-03-13,37,16,5,35.25
ORD-03-098879,2026-03-02,28,12,1,15.14
ORD-03-098880,2026-03-03,37,5,3,73.58
ORD-03-098881,2026-03-12,50,6,1,31.94
ORD-03-098882,2026-03-08,1,16,5,32.16
ORD-03-098883,2026-03-23,44,11,5,18.01
ORD-03-098884,2026-03-05,15,17,4,64.19
ORD-03-098885,2026-03-07,10,3,1,23.59
ORD-03-098886,2026-03-20,48,12,4,13.88
ORD-03-098887,2026-03-14,7,7,3,46.77
ORD-03-098888,2026-03-20,40,6,1,35.07
